query_name,query_id,query_uri,severity,platform,cwe,cloud_provider,category,description_id,description,cis_description_id,cis_description_title,cis_description_text,file_name,similarity_id,line,issue_type,search_key,search_line,search_value,expected_value,actual_value
RDS Without Logging,8d7f7b8c-6c7c-40f8-baa6-62006c6c7b56,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#enabled_cloudwatch_logs_exports,INFO,Terraform,,AWS,Observability,c499a58c,RDS does not have any kind of logger,,,,../../path/terraform-up-and-running-code/code/terraform/06-managing-secrets-with-terraform/mysql-kms/main.tf,4727daf2b6ceb13266ddae139ef1a4a833ce99db35e69847f53334dac1468014,27,MissingAttribute,aws_db_instance[example],27,,'enabled_cloudwatch_logs_exports' should be defined,'enabled_cloudwatch_logs_exports' is undefined
RDS Without Logging,8d7f7b8c-6c7c-40f8-baa6-62006c6c7b56,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#enabled_cloudwatch_logs_exports,INFO,Terraform,,AWS,Observability,c499a58c,RDS does not have any kind of logger,,,,../../path/terraform-up-and-running-code/code/terraform/04-terraform-module/multi-repo-example/live/prod/data-stores/mysql/main.tf,18af925601312c2613ed51c70c8d49309c191930f7f6a543bd47c530aeb22bb8,27,MissingAttribute,aws_db_instance[example],27,,'enabled_cloudwatch_logs_exports' should be defined,'enabled_cloudwatch_logs_exports' is undefined
RDS Without Logging,8d7f7b8c-6c7c-40f8-baa6-62006c6c7b56,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#enabled_cloudwatch_logs_exports,INFO,Terraform,,AWS,Observability,c499a58c,RDS does not have any kind of logger,,,,../../path/terraform-up-and-running-code/code/terraform/08-production-grade-infrastructure/small-modules/modules/data-stores/mysql/main.tf,33d61b6989986a745da173bde9a8b9d9823268272c10762216aa51286a883488,12,MissingAttribute,aws_db_instance[example],12,,'enabled_cloudwatch_logs_exports' should be defined,'enabled_cloudwatch_logs_exports' is undefined
RDS Without Logging,8d7f7b8c-6c7c-40f8-baa6-62006c6c7b56,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#enabled_cloudwatch_logs_exports,INFO,Terraform,,AWS,Observability,c499a58c,RDS does not have any kind of logger,,,,../../path/terraform-up-and-running-code/code/terraform/07-working-with-multiple-providers/modules/data-stores/mysql/main.tf,0f71deeef3aa046db9a87f5facb7ab037530705b3ed4c57a1b3fdfd3131e3e67,12,MissingAttribute,aws_db_instance[example],12,,'enabled_cloudwatch_logs_exports' should be defined,'enabled_cloudwatch_logs_exports' is undefined
RDS Without Logging,8d7f7b8c-6c7c-40f8-baa6-62006c6c7b56,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#enabled_cloudwatch_logs_exports,INFO,Terraform,,AWS,Observability,c499a58c,RDS does not have any kind of logger,,,,../../path/terraform-up-and-running-code/code/terraform/03-terraform-state/file-layout-example/stage/data-stores/mysql/main.tf,72fb70325c5413b434cd29bad7535bedf7e989e6427655823ab36d9651df49fa,29,MissingAttribute,aws_db_instance[example],29,,'enabled_cloudwatch_logs_exports' should be defined,'enabled_cloudwatch_logs_exports' is undefined
RDS Without Logging,8d7f7b8c-6c7c-40f8-baa6-62006c6c7b56,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#enabled_cloudwatch_logs_exports,INFO,Terraform,,AWS,Observability,c499a58c,RDS does not have any kind of logger,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/loops-and-if-statements/live/stage/data-stores/mysql/main.tf,a108e1963f5c89e38d8d3135890f2af2d564fb81fec95ddc3c381d9ea054a7ab,27,MissingAttribute,aws_db_instance[example],27,,'enabled_cloudwatch_logs_exports' should be defined,'enabled_cloudwatch_logs_exports' is undefined
RDS Without Logging,8d7f7b8c-6c7c-40f8-baa6-62006c6c7b56,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#enabled_cloudwatch_logs_exports,INFO,Terraform,,AWS,Observability,c499a58c,RDS does not have any kind of logger,,,,../../path/terraform-up-and-running-code/code/terraform/06-managing-secrets-with-terraform/mysql-aws-secrets-mgr/main.tf,213b5159ccda4253fc15829c40c204ff8aa2baf7307be677ebd14383e0861839,26,MissingAttribute,aws_db_instance[example],26,,'enabled_cloudwatch_logs_exports' should be defined,'enabled_cloudwatch_logs_exports' is undefined
RDS Without Logging,8d7f7b8c-6c7c-40f8-baa6-62006c6c7b56,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#enabled_cloudwatch_logs_exports,INFO,Terraform,,AWS,Observability,c499a58c,RDS does not have any kind of logger,,,,../../path/terraform-up-and-running-code/code/terraform/06-managing-secrets-with-terraform/mysql-vars/main.tf,303411e36090151d49780f919d4b439d2de5e8cfc4de5f0895b5909d3e30a025,17,MissingAttribute,aws_db_instance[example],17,,'enabled_cloudwatch_logs_exports' should be defined,'enabled_cloudwatch_logs_exports' is undefined
RDS Without Logging,8d7f7b8c-6c7c-40f8-baa6-62006c6c7b56,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#enabled_cloudwatch_logs_exports,INFO,Terraform,,AWS,Observability,c499a58c,RDS does not have any kind of logger,,,,../../path/terraform-up-and-running-code/code/terraform/09-testing-terraform-code/modules/data-stores/mysql/main.tf,782b1234e7d547ee8027080af99ffdf318088b5de316638e98cbd0b4c52fd14e,12,MissingAttribute,aws_db_instance[example],12,,'enabled_cloudwatch_logs_exports' should be defined,'enabled_cloudwatch_logs_exports' is undefined
RDS Without Logging,8d7f7b8c-6c7c-40f8-baa6-62006c6c7b56,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#enabled_cloudwatch_logs_exports,INFO,Terraform,,AWS,Observability,c499a58c,RDS does not have any kind of logger,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/loops-and-if-statements/live/prod/data-stores/mysql/main.tf,f0fa45abcd743d77e31f0c417c5a2c884073666568cd87e4c4a05d59e2b52f63,27,MissingAttribute,aws_db_instance[example],27,,'enabled_cloudwatch_logs_exports' should be defined,'enabled_cloudwatch_logs_exports' is undefined
RDS Without Logging,8d7f7b8c-6c7c-40f8-baa6-62006c6c7b56,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#enabled_cloudwatch_logs_exports,INFO,Terraform,,AWS,Observability,c499a58c,RDS does not have any kind of logger,,,,../../path/terraform-up-and-running-code/code/terraform/04-terraform-module/multi-repo-example/live/stage/data-stores/mysql/main.tf,0c2369ba9901d75608547f70f95a1e648a27809573df1a2e6e9747f6a863011b,27,MissingAttribute,aws_db_instance[example],27,,'enabled_cloudwatch_logs_exports' should be defined,'enabled_cloudwatch_logs_exports' is undefined
RDS Without Logging,8d7f7b8c-6c7c-40f8-baa6-62006c6c7b56,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#enabled_cloudwatch_logs_exports,INFO,Terraform,,AWS,Observability,c499a58c,RDS does not have any kind of logger,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/zero-downtime-deployment/live/stage/data-stores/mysql/main.tf,5cd87000534d0423dc0e8789090f6f33308f7f3a56cce48b177d88c6922bd4cb,27,MissingAttribute,aws_db_instance[example],27,,'enabled_cloudwatch_logs_exports' should be defined,'enabled_cloudwatch_logs_exports' is undefined
Security Group Not Used,4849211b-ac39-479e-ae78-5694d506cb24,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group,INFO,Terraform,,AWS,Access Control,eff2383a,Security group must be used or not declared,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/zero-downtime-deployment/live/global/moved-example/main.tf,e9934c3fe324065f5ec42aceb11d58ac573d9a7212785120aae380784963da8c,21,IncorrectValue,aws_security_group[cluster_instance],-1,,'aws_security_group[cluster_instance]' should be used,'aws_security_group[cluster_instance]' is not used
Security Group Not Used,4849211b-ac39-479e-ae78-5694d506cb24,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group,INFO,Terraform,,AWS,Access Control,eff2383a,Security group must be used or not declared,,,,../../path/terraform-aws-vpc/examples/complete/main.tf,4a378981186de7374a4c309481d974dc88c3e269892a3f6a21bc8bb0b028e3da,206,IncorrectValue,aws_security_group[rds],-1,,'aws_security_group[rds]' should be used,'aws_security_group[rds]' is not used
Security Group Not Used,4849211b-ac39-479e-ae78-5694d506cb24,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group,INFO,Terraform,,AWS,Access Control,eff2383a,Security group must be used or not declared,,,,../../path/terraform-aws-eks/examples/eks_managed_node_group/main.tf,442d0e52ec695943a64260ae74651fd5c69db9da5e518576b5e2b9285c73de38,467,IncorrectValue,aws_security_group[remote_access],-1,,'aws_security_group[remote_access]' should be used,'aws_security_group[remote_access]' is not used
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/loops-and-if-statements/modules/services/webserver-cluster/main.tf,4d1efa8119cee8984b455d6ca995de85ff0fbb2c17c234c5bba97eaa068c2cf9,81,MissingAttribute,aws_security_group[{{instance}}],-1,,aws_security_group[{{instance}}] description should be defined and not null,aws_security_group[{{instance}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/02-intro-to-terraform-syntax/one-webserver-with-vars/main.tf,814c93319b7ad3b1f905c15490d535d2bd1a8c36e8728315f92c3644eaca15d9,34,MissingAttribute,aws_security_group[{{instance}}],-1,,aws_security_group[{{instance}}] description should be defined and not null,aws_security_group[{{instance}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/zero-downtime-deployment/live/global/moved-example/main.tf,dd82c7e07f33571826113f518ec82a3074ee13d900dc2481d516ffcd07afbbf0,21,MissingAttribute,aws_security_group[{{cluster_instance}}],-1,,aws_security_group[{{cluster_instance}}] description should be defined and not null,aws_security_group[{{cluster_instance}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/08-production-grade-infrastructure/small-modules/modules/networking/alb/main.tf,e7c9cb211e4f36408f5bf6b6f5b04deade0fb5283f8505529cb79362be7f056f,38,MissingAttribute,aws_security_group[{{alb}}],-1,,aws_security_group[{{alb}}] description should be defined and not null,aws_security_group[{{alb}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/zero-downtime-deployment/modules/services/webserver-cluster/main.tf,3c91c7fac579a7f1f47865ea5021bf967d4654819da6fe70792801697322c1e0,178,MissingAttribute,aws_security_group[{{alb}}],-1,,aws_security_group[{{alb}}] description should be defined and not null,aws_security_group[{{alb}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/08-production-grade-infrastructure/small-modules/modules/cluster/asg-rolling-deploy/main.tf,5c32071a46625aeff485e03d7760851cde75a85ace7d2c61255309a185cf249f,100,MissingAttribute,aws_security_group[{{instance}}],-1,,aws_security_group[{{instance}}] description should be defined and not null,aws_security_group[{{instance}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/04-terraform-module/module-example/modules/services/webserver-cluster/main.tf,95517998fa8c6a08c4ffc012cbde512857053164d33617c176af9dc8e1f235ff,118,MissingAttribute,aws_security_group[{{alb}}],-1,,aws_security_group[{{alb}}] description should be defined and not null,aws_security_group[{{alb}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/zero-downtime-deployment/modules/services/webserver-cluster-instance-refresh/main.tf,ae4b9d6df793a6ffe9bac73d014672e5f1b005795e927b9bb211c2175ab07727,90,MissingAttribute,aws_security_group[{{instance}}],-1,,aws_security_group[{{instance}}] description should be defined and not null,aws_security_group[{{instance}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/02-intro-to-terraform-syntax/webserver-cluster/main.tf,c162cb5bc45f6151c36e955b57534b8c1b779609bd64c8e9379e7aed24480c77,133,MissingAttribute,aws_security_group[{{alb}}],-1,,aws_security_group[{{alb}}] description should be defined and not null,aws_security_group[{{alb}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/10-terraform-team/modules/networking/alb/main.tf,9659c04fa1ef7edb7ccf67c791741f2b7310364a316df4df8ed53b0b2ac85193,36,MissingAttribute,aws_security_group[{{alb}}],-1,,aws_security_group[{{alb}}] description should be defined and not null,aws_security_group[{{alb}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/03-terraform-state/file-layout-example/stage/services/webserver-cluster/main.tf,f477f730814cc457231daa4b324c3f4e90201b20bb348eb7ac8e29464e663441,119,MissingAttribute,aws_security_group[{{alb}}],-1,,aws_security_group[{{alb}}] description should be defined and not null,aws_security_group[{{alb}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/03-terraform-state/file-layout-example/stage/services/webserver-cluster/main.tf,cc584cda63bdff0b3eab17ba389c07cb9b3fde8f768093ad07fea44f43bc83dd,51,MissingAttribute,aws_security_group[{{instance}}],-1,,aws_security_group[{{instance}}] description should be defined and not null,aws_security_group[{{instance}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/02-intro-to-terraform-syntax/one-webserver/main.tf,3440277f13c32a2f919074ecee7e14bd2123953aa98ab507a29c49a262e30405,34,MissingAttribute,aws_security_group[{{instance}}],-1,,aws_security_group[{{instance}}] description should be defined and not null,aws_security_group[{{instance}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/08-production-grade-infrastructure/more-than-terraform/remote-exec-provisioner/main.tf,98e4e0b5073eff7efb46bd4f81e900a22abbea315b84210f10021ed6c4f66bc9,60,MissingAttribute,aws_security_group[{{instance}}],-1,,aws_security_group[{{instance}}] description should be defined and not null,aws_security_group[{{instance}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/loops-and-if-statements/modules/services/webserver-cluster/main.tf,00ef7d2354584a9f194d2660d3105cf9108421fb6282e99497f4d74bd3d0fabe,163,MissingAttribute,aws_security_group[{{alb}}],-1,,aws_security_group[{{alb}}] description should be defined and not null,aws_security_group[{{alb}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/09-testing-terraform-code/modules/networking/alb/main.tf,5c2667880ca74fc992930f568f83fa6bac3d67ac5f5c6aff14a389744655c8c1,36,MissingAttribute,aws_security_group[{{alb}}],-1,,aws_security_group[{{alb}}] description should be defined and not null,aws_security_group[{{alb}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/zero-downtime-deployment/modules/services/webserver-cluster-instance-refresh/main.tf,aa35f5b049bf5dd5899257760a544b86db3f73593e901b0430ce12235169daef,172,MissingAttribute,aws_security_group[{{alb}}],-1,,aws_security_group[{{alb}}] description should be defined and not null,aws_security_group[{{alb}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/10-terraform-team/modules/cluster/asg-rolling-deploy/main.tf,3971ab8436bd5b27229ab831a07f0c81a83d001a14003ca34e6447267c7e12e0,87,MissingAttribute,aws_security_group[{{instance}}],-1,,aws_security_group[{{instance}}] description should be defined and not null,aws_security_group[{{instance}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/02-intro-to-terraform-syntax/webserver-cluster/main.tf,9c70c35ccf4773ede23881cb8b01c1ad5ee7e196c185a9ed242d79305df7b5d8,50,MissingAttribute,aws_security_group[{{instance}}],-1,,aws_security_group[{{instance}}] description should be defined and not null,aws_security_group[{{instance}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/09-testing-terraform-code/modules/cluster/asg-rolling-deploy/main.tf,05be03a218c06731f4a3f715f938d42a78104ac211b795502b3e6dc489be3f1b,87,MissingAttribute,aws_security_group[{{instance}}],-1,,aws_security_group[{{instance}}] description should be defined and not null,aws_security_group[{{instance}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/zero-downtime-deployment/modules/services/webserver-cluster/main.tf,a8d915b8a4e65babfaa545ad0efddcbb100dfe7dd78fcc1a48d10f36cf69bfa0,96,MissingAttribute,aws_security_group[{{instance}}],-1,,aws_security_group[{{instance}}] description should be defined and not null,aws_security_group[{{instance}}] description is undefined or null
Security Group Rule Without Description,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,bc535d27,It's considered a best practice for AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/04-terraform-module/module-example/modules/services/webserver-cluster/main.tf,1e715bf2998ba08d8083b48722d95f95b0d907c44bbfbd2455419a920f31aff6,45,MissingAttribute,aws_security_group[{{instance}}],-1,,aws_security_group[{{instance}}] description should be defined and not null,aws_security_group[{{instance}}] description is undefined or null
Security Group Rule Without Description,68eb4bf3-f9bf-463d-b5cf-e029bb446d2e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,cee242dd,It's considered a best practice for all rules in AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/02-intro-to-terraform-syntax/one-webserver-with-vars/main.tf,defb6c2a3fd2c8154925b9648a57a3ef533efdbe623144325516da19ed506505,38,MissingAttribute,aws_security_group[{{instance}}].ingress,38,,aws_security_group[{{instance}}].ingress description should be defined and not null,aws_security_group[{{instance}}].ingress description is undefined or null
Security Group Rule Without Description,68eb4bf3-f9bf-463d-b5cf-e029bb446d2e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,cee242dd,It's considered a best practice for all rules in AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/10-terraform-team/modules/networking/alb/main.tf,815022e872025ed3c551ab751c8c818f14f174f15327afe0cad580ee5a3e7bd1,50,MissingAttribute,aws_security_group_rule[{{allow_all_outbound}}].description,-1,,aws_security_group_rule[{{allow_all_outbound}}] description should be defined and not null,aws_security_group_rule[{{allow_all_outbound}}] description is undefined or null
Security Group Rule Without Description,68eb4bf3-f9bf-463d-b5cf-e029bb446d2e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,cee242dd,It's considered a best practice for all rules in AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/04-terraform-module/module-example/modules/services/webserver-cluster/main.tf,5177b60973d406c99f48fca3c9c47b64c6c6e022953476c845f088858e1f806b,49,MissingAttribute,aws_security_group_rule[{{allow_server_http_inbound}}].description,-1,,aws_security_group_rule[{{allow_server_http_inbound}}] description should be defined and not null,aws_security_group_rule[{{allow_server_http_inbound}}] description is undefined or null
Security Group Rule Without Description,68eb4bf3-f9bf-463d-b5cf-e029bb446d2e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,cee242dd,It's considered a best practice for all rules in AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/loops-and-if-statements/modules/services/webserver-cluster/main.tf,027d29074790018eaeb2a7fa273ff75136dd8ed28a5e976c640fd1e37e829cad,177,MissingAttribute,aws_security_group_rule[{{allow_all_outbound}}].description,-1,,aws_security_group_rule[{{allow_all_outbound}}] description should be defined and not null,aws_security_group_rule[{{allow_all_outbound}}] description is undefined or null
Security Group Rule Without Description,68eb4bf3-f9bf-463d-b5cf-e029bb446d2e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,cee242dd,It's considered a best practice for all rules in AWS Security Group to have a description,,,,../../path/terraform-aws-eks/examples/eks_managed_node_group/main.tf,3735617f8f149c0b02ab5d8d5180fc5289b90fa5d1456422809f1aea784f2605,480,MissingAttribute,aws_security_group[{{remote_access}}].egress,480,,aws_security_group[{{remote_access}}].egress description should be defined and not null,aws_security_group[{{remote_access}}].egress description is undefined or null
Security Group Rule Without Description,68eb4bf3-f9bf-463d-b5cf-e029bb446d2e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,cee242dd,It's considered a best practice for all rules in AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/zero-downtime-deployment/live/stage/services/webserver-cluster/main.tf,25ac4534559ef3fba938d7ce2c6080332d27600f38d618402a0bfe6918e8fbdf,33,MissingAttribute,aws_security_group_rule[{{allow_testing_inbound}}].description,-1,,aws_security_group_rule[{{allow_testing_inbound}}] description should be defined and not null,aws_security_group_rule[{{allow_testing_inbound}}] description is undefined or null
Security Group Rule Without Description,68eb4bf3-f9bf-463d-b5cf-e029bb446d2e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,cee242dd,It's considered a best practice for all rules in AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/zero-downtime-deployment/modules/services/webserver-cluster-instance-refresh/main.tf,088775f20e9f1d973036b4ea6e03b71893da4134a0ec3ec9231e02a6854a523c,176,MissingAttribute,aws_security_group_rule[{{allow_http_inbound}}].description,-1,,aws_security_group_rule[{{allow_http_inbound}}] description should be defined and not null,aws_security_group_rule[{{allow_http_inbound}}] description is undefined or null
Security Group Rule Without Description,68eb4bf3-f9bf-463d-b5cf-e029bb446d2e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description,INFO,Terraform,,AWS,Best Practices,cee242dd,It's considered a best practice for all rules in AWS Security Group to have a description,,,,../../path/terraform-up-and-running-code/code/terraform/03-terraform-state/file-layout-example/stage/services/webserver-cluster/main.tf,548244efffaa89549c25c7da6d0f9256627e9fbc3f5ce537d956ae97e7aa4743,54,MissingAttribute,aws_security_group[{{instance}}].ingress,54,,aws_security_group[{{instance}}].ingress description should be defined and not null,aws_security_group[{{instance}}].ingress description is undefined or null
